system:time_start,0
"Aug 31, 2002",19.961
"Aug 31, 2003",18.798
"Aug 31, 2004",19.577
"Aug 31, 2005",20.28
"Aug 31, 2006",20.332
"Aug 31, 2007",20.456
"Aug 31, 2008",21.616
"Aug 31, 2009",22.617
"Aug 31, 2010",20.828
"Aug 31, 2011",20.994
"Aug 31, 2012",21.24
"Aug 31, 2013",23.472
"Aug 31, 2014",18.245
"Aug 31, 2015",19.073
